"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"4946","Movement Zone 4946","4862","Movement Zone 4862","9/2/2019 - 9/2/2019, Every day, AM Peak",3515,3046,4055
"4946","Movement Zone 4946","4863","Movement Zone 4863","9/2/2019 - 9/2/2019, Every day, AM Peak",3639,2922,4531
"4946","Movement Zone 4946","4864","Movement Zone 4864","9/2/2019 - 9/2/2019, Every day, AM Peak",2771,2275,3374
"4946","Movement Zone 4946","4865","Movement Zone 4865","9/2/2019 - 9/2/2019, Every day, AM Peak",4091,3251,5147
"4946","Movement Zone 4946","4866","Movement Zone 4866","9/2/2019 - 9/2/2019, Every day, AM Peak",3210,2615,3938
"4946","Movement Zone 4946","4867","Movement Zone 4867","9/2/2019 - 9/2/2019, Every day, AM Peak",4257,3389,5347
"4946","Movement Zone 4946","4868","Movement Zone 4868","9/2/2019 - 9/2/2019, Every day, AM Peak",3645,3363,3949
"4946","Movement Zone 4946","4869","Movement Zone 4869","9/2/2019 - 9/2/2019, Every day, AM Peak",4046,3349,4886
"4946","Movement Zone 4946","4870","Movement Zone 4870","9/2/2019 - 9/2/2019, Every day, AM Peak",4005,3154,5085
"4946","Movement Zone 4946","4871","Movement Zone 4871","9/2/2019 - 9/2/2019, Every day, AM Peak",4063,3137,5261
"4946","Movement Zone 4946","4872","Movement Zone 4872","9/2/2019 - 9/2/2019, Every day, AM Peak",4172,3253,5349
"4946","Movement Zone 4946","4873","Movement Zone 4873","9/2/2019 - 9/2/2019, Every day, AM Peak",4164,3323,5217
"4946","Movement Zone 4946","4874","Movement Zone 4874","9/2/2019 - 9/2/2019, Every day, AM Peak",2822,2114,3766
"4946","Movement Zone 4946","4875","Movement Zone 4875","9/2/2019 - 9/2/2019, Every day, AM Peak",4620,3645,5855
"4946","Movement Zone 4946","4876","Movement Zone 4876","9/2/2019 - 9/2/2019, Every day, AM Peak",3685,2963,4581
"4946","Movement Zone 4946","4877","Movement Zone 4877","9/2/2019 - 9/2/2019, Every day, AM Peak",4598,3471,6089
"4946","Movement Zone 4946","4878","Movement Zone 4878","9/2/2019 - 9/2/2019, Every day, AM Peak",3348,2656,4219
"4946","Movement Zone 4946","4879","Movement Zone 4879","9/2/2019 - 9/2/2019, Every day, AM Peak",3694,3118,4375
"4946","Movement Zone 4946","4880","Movement Zone 4880","9/2/2019 - 9/2/2019, Every day, AM Peak",4049,3316,4943
"4946","Movement Zone 4946","4881","Movement Zone 4881","9/2/2019 - 9/2/2019, Every day, AM Peak",4209,3577,4951
